日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率
2020-10-29,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2192.68,2232.16,2190.52,2220.58,5.03,0.23,4282.24,769.57,100.0,11.28
2020-10-30,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2224.19,2228.4,2187.37,2189.91,-30.67,-1.38,4786.45,767.0,100.0,11.13
2020-11-02,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2193.77,2207.86,2193.77,2202.62,12.71,0.58,4766.0,756.62,100.0,10.93
2020-11-03,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2212.14,2230.84,2210.63,2225.46,22.84,1.04,4673.89,701.74,100.0,11.06
2020-11-04,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2228.55,2247.8,2221.85,2246.15,20.68,0.93,4001.6,652.64,100.0,11.13
2020-11-05,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2261.55,2278.95,2259.51,2278.92,32.77,1.46,4649.55,751.29,100.0,11.24
2020-11-06,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2281.3,2281.56,2264.97,2279.35,0.44,0.02,4889.54,734.48,100.0,11.23
2020-11-09,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2287.84,2308.24,2287.84,2306.31,26.96,1.18,6185.99,928.7,100.0,11.4
2020-11-10,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2311.13,2311.13,2281.52,2290.85,-15.46,-0.67,5635.89,831.56,100.0,11.39
2020-11-11,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2288.51,2309.81,2285.69,2294.51,3.65,0.16,5618.71,770.72,100.0,11.4
2020-11-12,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2293.85,2298.19,2282.7,2291.78,-2.73,-0.12,3863.7,573.32,100.0,11.34
2020-11-13,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2284.73,2284.73,2252.01,2263.52,-28.26,-1.23,4586.82,656.56,100.0,11.18
2020-11-16,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2270.99,2296.13,2270.81,2296.13,32.62,1.44,4775.25,699.41,100.0,11.3
2020-11-17,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2296.05,2303.7,2289.81,2299.7,3.57,0.15,4814.13,729.13,100.0,11.32
2020-11-18,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2295.73,2316.21,2293.76,2309.45,9.75,0.42,5700.86,822.76,100.0,11.38
2020-11-19,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2306.6,2322.14,2301.54,2318.43,8.98,0.39,4537.72,674.45,100.0,11.46
2020-11-20,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2315.47,2333.67,2312.82,2333.03,14.6,0.63,4232.6,623.09,100.0,11.46
2020-11-23,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2332.32,2366.34,2329.31,2356.45,23.41,1.0,7058.5,1020.01,100.0,11.64
2020-11-24,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2354.06,2357.68,2340.59,2346.55,-9.89,-0.42,4833.68,707.39,100.0,11.56
2020-11-25,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2355.51,2363.04,2318.04,2318.08,-28.47,-1.21,5486.59,820.95,100.0,11.44
2020-11-26,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2316.73,2327.6,2309.4,2326.21,8.13,0.35,4675.66,734.17,100.0,11.5
2020-11-27,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2333.3,2352.59,2322.63,2352.59,26.38,1.13,6847.27,795.64,100.0,11.7
2020-11-30,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2360.01,2388.44,2337.1,2337.1,-15.49,-0.66,10888.78,1332.4,100.0,11.57
2020-12-01,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2337.19,2375.9,2333.54,2371.48,34.38,1.47,6955.66,924.97,100.0,11.8
2020-12-02,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2373.18,2387.07,2360.91,2373.67,2.19,0.09,6125.21,808.0,100.0,11.79
2020-12-03,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2374.87,2374.87,2348.7,2357.73,-15.94,-0.67,6314.75,753.44,100.0,11.73
2020-12-04,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2355.91,2355.91,2333.17,2349.22,-8.51,-0.36,5377.65,793.83,100.0,11.71
2020-12-07,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2348.44,2349.34,2317.13,2317.32,-31.89,-1.36,5063.42,794.32,100.0,11.58
2020-12-08,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2319.82,2325.6,2307.14,2311.23,-6.1,-0.26,4497.71,727.57,100.0,11.57
2020-12-09,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2314.3,2317.89,2283.37,2283.54,-27.69,-1.2,4277.07,646.19,100.0,11.48
2020-12-10,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2281.38,2286.46,2270.95,2277.21,-6.33,-0.28,4223.78,611.16,100.0,11.44
2020-12-11,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2283.98,2284.58,2237.27,2260.07,-17.14,-0.75,5389.01,753.55,100.0,11.35
2020-12-14,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2256.77,2259.73,2247.24,2258.26,-1.81,-0.08,3739.87,425.83,100.0,8.62
2020-12-15,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2257.6,2257.6,2240.15,2252.36,-5.9,-0.26,3852.99,437.25,100.0,8.58
2020-12-16,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2253.44,2260.94,2245.18,2251.29,-1.07,-0.05,3248.77,383.25,100.0,8.6
2020-12-17,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2251.71,2273.02,2240.55,2271.79,20.5,0.91,3937.29,448.35,100.0,8.67
2020-12-18,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2272.68,2285.56,2266.03,2272.11,0.32,0.01,4154.01,438.84,100.0,8.64
2020-12-21,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2271.14,2280.64,2257.4,2274.02,1.91,0.08,3956.63,453.84,100.0,8.62
2020-12-22,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2267.31,2267.31,2228.64,2231.84,-42.18,-1.86,4804.75,548.4,100.0,8.46
2020-12-23,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2232.8,2245.6,2228.41,2240.04,8.21,0.37,4156.7,470.44,100.0,8.51
2020-12-24,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2241.06,2243.97,2216.92,2220.86,-19.19,-0.86,3112.54,354.74,100.0,8.5
2020-12-25,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2219.24,2247.43,2216.82,2239.44,18.59,0.84,3616.27,407.27,100.0,8.54
2020-12-28,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2239.25,2246.07,2230.54,2237.81,-1.64,-0.07,4424.07,512.69,100.0,8.59
2020-12-29,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2239.83,2242.3,2222.52,2223.59,-14.22,-0.63,4045.94,439.77,100.0,8.55
2020-12-30,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2222.14,2235.61,2220.57,2229.47,5.89,0.26,3848.09,446.69,100.0,8.58
2020-12-31,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2230.64,2248.32,2229.55,2246.08,16.6,0.74,4523.83,526.68,100.0,8.67
2021-01-04,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2245.33,2254.78,2230.96,2250.48,4.4,0.2,5800.05,699.54,100.0,8.65
2021-01-05,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2246.58,2253.02,2230.74,2252.67,2.19,0.1,6321.72,758.79,100.0,8.64
2021-01-06,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2250.95,2266.7,2247.4,2266.59,13.93,0.62,5903.17,675.76,100.0,8.74
2021-01-07,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2267.03,2268.85,2242.04,2261.53,-5.06,-0.22,6702.13,741.75,100.0,8.83
2021-01-08,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2260.37,2278.21,2255.22,2273.71,12.18,0.54,5992.69,729.57,100.0,8.87
2021-01-11,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2274.61,2277.25,2241.96,2247.28,-26.43,-1.16,6773.83,796.87,100.0,8.82
2021-01-12,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2243.34,2271.4,2242.53,2271.4,24.12,1.07,5974.36,719.7,100.0,8.96
2021-01-13,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2269.62,2301.11,2262.11,2293.23,21.83,0.96,8293.96,877.54,100.0,9.01
2021-01-14,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2288.85,2318.52,2284.25,2298.65,5.41,0.24,8286.26,853.25,100.0,8.99
2021-01-15,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2303.96,2321.0,2292.47,2300.0,1.36,0.06,8786.59,989.36,100.0,9.06
2021-01-18,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2296.22,2311.99,2293.44,2306.88,6.88,0.3,6382.69,766.49,100.0,9.1
2021-01-19,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2306.84,2318.9,2292.79,2306.51,-0.37,-0.02,6466.79,723.53,100.0,9.06
2021-01-20,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2304.97,2311.91,2288.48,2294.88,-11.63,-0.5,5496.26,653.67,100.0,9.01
2021-01-21,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2296.28,2309.37,2288.14,2299.39,4.51,0.2,5406.23,687.01,100.0,9.04
2021-01-22,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2298.42,2298.42,2267.04,2271.55,-27.84,-1.21,5527.42,704.06,100.0,8.93
2021-01-25,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2266.53,2266.53,2250.87,2259.69,-11.86,-0.52,5305.06,720.41,100.0,8.95
2021-01-26,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2254.29,2262.6,2243.34,2246.22,-13.47,-0.6,4369.89,568.6,100.0,8.86
2021-01-27,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2246.2,2271.06,2246.2,2261.04,14.82,0.66,4822.46,575.26,100.0,8.93
2021-01-28,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2247.41,2247.41,2227.83,2233.12,-27.92,-1.23,4548.36,576.23,100.0,8.81
2021-01-29,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2237.59,2242.32,2208.78,2223.26,-9.86,-0.44,5093.7,632.27,100.0,8.78
2021-02-01,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2220.29,2246.81,2213.85,2245.63,22.37,1.0,4738.82,558.18,100.0,8.87
2021-02-02,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2246.55,2255.87,2240.78,2246.49,0.86,0.04,4825.81,618.87,100.0,8.87
2021-02-03,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2244.03,2249.98,2230.01,2241.53,-4.96,-0.22,4977.09,673.86,100.0,8.85
2021-02-04,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2234.74,2238.54,2210.01,2227.37,-14.17,-0.63,5239.41,672.73,100.0,8.86
2021-02-05,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2228.27,2256.04,2227.03,2246.26,18.9,0.85,6765.69,738.65,100.0,8.98
2021-02-08,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2248.03,2268.17,2237.86,2265.09,18.83,0.84,5334.63,645.16,100.0,9.03
2021-02-09,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2264.14,2289.85,2257.83,2289.27,24.18,1.07,5114.1,671.52,100.0,9.09
2021-02-10,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2291.38,2303.09,2285.34,2298.56,9.29,0.4,5974.31,709.63,100.0,9.17
2021-02-18,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2329.53,2338.96,2321.78,2332.06,33.49,1.46,7365.13,903.71,100.0,9.24
2021-02-19,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2328.45,2373.45,2325.75,2373.11,41.05,1.76,6724.53,797.67,100.0,9.32
2021-02-22,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2379.0,2415.4,2376.43,2382.12,9.01,0.38,9615.59,1009.56,100.0,9.28
2021-02-23,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2376.46,2397.23,2371.54,2376.36,-5.76,-0.24,7655.14,789.03,100.0,9.3
2021-02-24,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2378.67,2383.26,2333.42,2349.45,-26.91,-1.13,6893.63,797.42,100.0,9.18
2021-02-25,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2366.7,2384.31,2356.78,2372.18,22.74,0.97,7385.78,809.13,100.0,9.33
2021-02-26,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2342.36,2354.89,2325.52,2328.14,-44.05,-1.86,6939.06,783.7,100.0,9.11
2021-03-01,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2338.48,2350.0,2333.02,2348.97,20.83,0.89,5276.32,584.9,100.0,9.14
2021-03-02,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2354.8,2358.5,2322.75,2336.33,-12.64,-0.54,5891.11,654.86,100.0,9.06
